codeleccion,deseleccion,coddepartamento,desdepartamento,coddistrito,desdistrito,codzona,deszona,codlocal,deslocal,mesa,tipo,id_credencial
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,8,NORMAL,48063794
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,9,NORMAL,21599988
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,10,NORMAL,21655021
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,11,NORMAL,73691111
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,12,NORMAL,12270318
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,13,NORMAL,33574730
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,14,NORMAL,91485381
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,15,NORMAL,90463334
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,16,NORMAL,77677537
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,17,NORMAL,55465403
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,18,NORMAL,21469098
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,19,NORMAL,13490773
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,20,NORMAL,53626244
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,21,NORMAL,89516267
194,PARTIDO LIBERAL RADICAL AUTENTICO,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,22,NORMAL,22442484
194,PARTIDO LIBERAL RADICAL AUTENTICO,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,23,NORMAL,65777901
194,PARTIDO LIBERAL RADICAL AUTENTICO,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,24,NORMAL,94895581
194,PARTIDO LIBERAL RADICAL AUTENTICO,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,25,NORMAL,66703081
194,PARTIDO LIBERAL RADICAL AUTENTICO,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,26,NORMAL,20516375
194,PARTIDO LIBERAL RADICAL AUTENTICO,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,27,NORMAL,42588806
194,PARTIDO LIBERAL RADICAL AUTENTICO,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,28,NORMAL,91538331
194,PARTIDO LIBERAL RADICAL AUTENTICO,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,29,NORMAL,26550973
194,PARTIDO LIBERAL RADICAL AUTENTICO,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,30,NORMAL,32829469
194,PARTIDO LIBERAL RADICAL AUTENTICO,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,31,NORMAL,61240281
194,PARTIDO LIBERAL RADICAL AUTENTICO,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,32,NORMAL,93904605
194,PARTIDO LIBERAL RADICAL AUTENTICO,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,33,NORMAL,41171820
194,PARTIDO LIBERAL RADICAL AUTENTICO,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,34,NORMAL,70634008
194,PARTIDO LIBERAL RADICAL AUTENTICO,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,35,NORMAL,50955976
194,PARTIDO LIBERAL RADICAL AUTENTICO,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,36,NORMAL,89910033
194,PARTIDO LIBERAL RADICAL AUTENTICO,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,37,NORMAL,37577776
194,PARTIDO LIBERAL RADICAL AUTENTICO,5,5-CAAGUAZU,3,3-CAAGUAZU,130,130-CAAGUAZU,1,1-COL. NAC. SAN LORENZO,38,NORMAL,32416424
194,PARTIDO LIBERAL RADICAL AUTENTICO,9,9-PARAGUARI,27,27-YAGUARON,220,220-YAGUARON,2,2-COL. NAC. VICTORIANO ARAMBULO,2,NORMAL,82250991
194,PARTIDO LIBERAL RADICAL AUTENTICO,9,9-PARAGUARI,27,27-YAGUARON,220,220-YAGUARON,2,2-COL. NAC. VICTORIANO ARAMBULO,3,NORMAL,60666240
194,PARTIDO LIBERAL RADICAL AUTENTICO,9,9-PARAGUARI,27,27-YAGUARON,220,220-YAGUARON,2,2-COL. NAC. VICTORIANO ARAMBULO,4,NORMAL,15228083
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,9,9-PARAGUARI,27,27-YAGUARON,220,220-YAGUARON,3,3-ESC. GRAL. JOSE MARIA BRUGUEZ,1,NORMAL,72258389
194,PARTIDO LIBERAL RADICAL AUTENTICO,9,9-PARAGUARI,27,27-YAGUARON,220,220-YAGUARON,3,3-ESC. GRAL. JOSE MARIA BRUGUEZ,2,NORMAL,20527269
194,PARTIDO LIBERAL RADICAL AUTENTICO,9,9-PARAGUARI,27,27-YAGUARON,220,220-YAGUARON,3,3-ESC. GRAL. JOSE MARIA BRUGUEZ,3,NORMAL,95915503
194,PARTIDO LIBERAL RADICAL AUTENTICO,9,9-PARAGUARI,27,27-YAGUARON,220,220-YAGUARON,3,3-ESC. GRAL. JOSE MARIA BRUGUEZ,4,NORMAL,75845582
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,9,9-PARAGUARI,29,29-YBYCUI,221,221-YBYCUI,1,1-COL. MAURICIO OCAMPOS,1,NORMAL,13758650
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,9,9-PARAGUARI,29,29-YBYCUI,221,221-YBYCUI,1,1-COL. MAURICIO OCAMPOS,2,NORMAL,15800730
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,9,9-PARAGUARI,29,29-YBYCUI,221,221-YBYCUI,1,1-COL. MAURICIO OCAMPOS,3,NORMAL,63351620
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,9,9-PARAGUARI,29,29-YBYCUI,221,221-YBYCUI,1,1-COL. MAURICIO OCAMPOS,4,NORMAL,95698663
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,9,9-PARAGUARI,29,29-YBYCUI,221,221-YBYCUI,1,1-COL. MAURICIO OCAMPOS,5,NORMAL,40328877
194,PARTIDO LIBERAL RADICAL AUTENTICO,9,9-PARAGUARI,29,29-YBYCUI,221,221-YBYCUI,1,1-COL. MAURICIO OCAMPOS,6,NORMAL,44938414
194,PARTIDO LIBERAL RADICAL AUTENTICO,9,9-PARAGUARI,29,29-YBYCUI,221,221-YBYCUI,1,1-COL. MAURICIO OCAMPOS,7,NORMAL,38383240
194,PARTIDO LIBERAL RADICAL AUTENTICO,9,9-PARAGUARI,29,29-YBYCUI,221,221-YBYCUI,1,1-COL. MAURICIO OCAMPOS,8,NORMAL,89534995
194,PARTIDO LIBERAL RADICAL AUTENTICO,9,9-PARAGUARI,29,29-YBYCUI,221,221-YBYCUI,1,1-COL. MAURICIO OCAMPOS,9,NORMAL,16474260
194,PARTIDO LIBERAL RADICAL AUTENTICO,9,9-PARAGUARI,29,29-YBYCUI,221,221-YBYCUI,1,1-COL. MAURICIO OCAMPOS,10,NORMAL,10058559
194,PARTIDO LIBERAL RADICAL AUTENTICO,9,9-PARAGUARI,29,29-YBYCUI,221,221-YBYCUI,1,1-COL. MAURICIO OCAMPOS,11,NORMAL,17742977
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,9,9-PARAGUARI,31,31-YBYTYMI,222,222-YBYTYMI,1,1-ESC. EVARISTO CHAMORRO,1,NORMAL,67222462
194,PARTIDO LIBERAL RADICAL AUTENTICO,9,9-PARAGUARI,31,31-YBYTYMI,222,222-YBYTYMI,1,1-ESC. EVARISTO CHAMORRO,2,NORMAL,69027971
194,PARTIDO LIBERAL RADICAL AUTENTICO,9,9-PARAGUARI,31,31-YBYTYMI,222,222-YBYTYMI,1,1-ESC. EVARISTO CHAMORRO,3,NORMAL,65369033
194,PARTIDO LIBERAL RADICAL AUTENTICO,9,9-PARAGUARI,31,31-YBYTYMI,222,222-YBYTYMI,1,1-ESC. EVARISTO CHAMORRO,4,NORMAL,18297704
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,1,NORMAL,10023796
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,2,NORMAL,87552703
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,3,NORMAL,33337148
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,4,NORMAL,77980529
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,5,NORMAL,88998138
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,6,NORMAL,31602070
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,7,NORMAL,42509290
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,8,NORMAL,62502954
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,9,NORMAL,51693700
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,10,NORMAL,83257187
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,11,NORMAL,98308160
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,12,NORMAL,79833027
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,13,NORMAL,92747340
194,PARTIDO LIBERAL RADICAL AUTENTICO,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,14,NORMAL,89029975
194,PARTIDO LIBERAL RADICAL AUTENTICO,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,15,NORMAL,14949203
194,PARTIDO LIBERAL RADICAL AUTENTICO,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,16,NORMAL,34096113
194,PARTIDO LIBERAL RADICAL AUTENTICO,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,17,NORMAL,39577420
194,PARTIDO LIBERAL RADICAL AUTENTICO,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,18,NORMAL,21681720
194,PARTIDO LIBERAL RADICAL AUTENTICO,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,19,NORMAL,74156036
194,PARTIDO LIBERAL RADICAL AUTENTICO,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,20,NORMAL,94235229
194,PARTIDO LIBERAL RADICAL AUTENTICO,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,21,NORMAL,66174287
194,PARTIDO LIBERAL RADICAL AUTENTICO,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,22,NORMAL,68195042
194,PARTIDO LIBERAL RADICAL AUTENTICO,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,23,NORMAL,13421405
194,PARTIDO LIBERAL RADICAL AUTENTICO,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,24,NORMAL,81705154
194,PARTIDO LIBERAL RADICAL AUTENTICO,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,25,NORMAL,66339948
194,PARTIDO LIBERAL RADICAL AUTENTICO,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,223,223-CIUDAD DEL ESTE Nº 1-9,1,1-SAN ROQUE GONZALEZ DE SANTACRUZ,26,NORMAL,95492761
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,225,225-CIUDAD DEL ESTE Nº 3-12,3,3-COL. SAN ANTONIO DE PADUA,1,NORMAL,62782279
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,225,225-CIUDAD DEL ESTE Nº 3-12,3,3-COL. SAN ANTONIO DE PADUA,2,NORMAL,31146729
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,225,225-CIUDAD DEL ESTE Nº 3-12,3,3-COL. SAN ANTONIO DE PADUA,3,NORMAL,53106510
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,225,225-CIUDAD DEL ESTE Nº 3-12,3,3-COL. SAN ANTONIO DE PADUA,4,NORMAL,50121651
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,225,225-CIUDAD DEL ESTE Nº 3-12,3,3-COL. SAN ANTONIO DE PADUA,5,NORMAL,77503128
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,225,225-CIUDAD DEL ESTE Nº 3-12,3,3-COL. SAN ANTONIO DE PADUA,6,NORMAL,92483505
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,252,252-CAPIATA Nº1,5,5-COL. PRIV. MARIA AUXILIADORA,24,NORMAL,85170460
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,252,252-CAPIATA Nº1,5,5-COL. PRIV. MARIA AUXILIADORA,25,NORMAL,12087329
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,252,252-CAPIATA Nº1,5,5-COL. PRIV. MARIA AUXILIADORA,26,NORMAL,12728588
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,252,252-CAPIATA Nº1,5,5-COL. PRIV. MARIA AUXILIADORA,27,NORMAL,23309955
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,252,252-CAPIATA Nº1,5,5-COL. PRIV. MARIA AUXILIADORA,28,NORMAL,81852416
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,252,252-CAPIATA Nº1,5,5-COL. PRIV. MARIA AUXILIADORA,29,NORMAL,42992185
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,252,252-CAPIATA Nº1,5,5-COL. PRIV. MARIA AUXILIADORA,30,NORMAL,52093225
209,PARTIDO PATRIA QUERIDA,11,11-CENTRAL,1,1-CAPIATA,252,252-CAPIATA Nº1,5,5-COL. PRIV. MARIA AUXILIADORA,31,NORMAL,64348204
203,PARTIDO DEMÓCRATA CRISTIANO,11,11-CENTRAL,1,1-CAPIATA,252,252-CAPIATA Nº1,5,5-COL. PRIV. MARIA AUXILIADORA,32,NORMAL,30968070
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,1,NORMAL,63346727
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,2,NORMAL,24794059
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,3,NORMAL,69125209
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,4,NORMAL,76063284
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,5,NORMAL,83038025
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,6,NORMAL,48251172
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,7,NORMAL,62836398
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,8,NORMAL,16431934
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,9,NORMAL,68616346
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,10,NORMAL,49562638
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,11,NORMAL,84614070
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,12,NORMAL,87931430
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,13,NORMAL,66551477
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,14,NORMAL,83655016
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,15,NORMAL,76552887
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,16,NORMAL,36601469
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,17,NORMAL,33018087
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,18,NORMAL,66516422
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,19,NORMAL,54453636
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,20,NORMAL,98656105
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,408,408-CAPIATA Nº3,4,4-COL. NAC. SAN JOSE OBRERO,21,NORMAL,33220934
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,11,11-CENTRAL,1,1-CAPIATA,409,409-CAPIATA Nº4,504,504-COL. CARMEN DE PEÑA,1,NORMAL,15636063
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,11,11-CENTRAL,1,1-CAPIATA,409,409-CAPIATA Nº4,504,504-COL. CARMEN DE PEÑA,2,NORMAL,95138818
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,11,11-CENTRAL,1,1-CAPIATA,409,409-CAPIATA Nº4,504,504-COL. CARMEN DE PEÑA,3,NORMAL,22722986
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,11,11-CENTRAL,1,1-CAPIATA,409,409-CAPIATA Nº4,504,504-COL. CARMEN DE PEÑA,4,NORMAL,47779095
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,11,11-CENTRAL,1,1-CAPIATA,409,409-CAPIATA Nº4,504,504-COL. CARMEN DE PEÑA,5,NORMAL,53836849
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,11,11-CENTRAL,1,1-CAPIATA,409,409-CAPIATA Nº4,504,504-COL. CARMEN DE PEÑA,6,NORMAL,88002641
197,CONCERTACION NACIONAL PARA UN NUEVO PARAGUAY,11,11-CENTRAL,1,1-CAPIATA,409,409-CAPIATA Nº4,504,504-COL. CARMEN DE PEÑA,7,NORMAL,69887429
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,409,409-CAPIATA Nº4,504,504-COL. CARMEN DE PEÑA,8,NORMAL,21444151
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,409,409-CAPIATA Nº4,504,504-COL. CARMEN DE PEÑA,9,NORMAL,73062884
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,409,409-CAPIATA Nº4,504,504-COL. CARMEN DE PEÑA,10,NORMAL,90407503
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,409,409-CAPIATA Nº4,504,504-COL. CARMEN DE PEÑA,11,NORMAL,30429342
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,409,409-CAPIATA Nº4,504,504-COL. CARMEN DE PEÑA,12,NORMAL,63804851
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,409,409-CAPIATA Nº4,504,504-COL. CARMEN DE PEÑA,13,NORMAL,77351087
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,409,409-CAPIATA Nº4,504,504-COL. CARMEN DE PEÑA,14,NORMAL,42330729
194,PARTIDO LIBERAL RADICAL AUTENTICO,11,11-CENTRAL,1,1-CAPIATA,409,409-CAPIATA Nº4,504,504-COL. CARMEN DE PEÑA,15,NORMAL,55131810
